atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-047,pattern,skeleton,components:\n- name: <component>\n  version: <semver>\n  compatible_with:\n  - <component>@<range>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-047"", ""skeleton"": ""components:\\n- name: <component>\\n  version: <semver>\\n  compatible_with:\\n  - <component>@<range>""}","[""kind:skeleton"", ""parent:PAT-047""]",output_patterns_gardenier_prompt_compiler_agent,PAT-047,48
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-047,rule,notes,Tracks compatibility across standards/expansions,"{""notes"": ""Tracks compatibility across standards/expansions"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-047""}","[""kind:notes"", ""parent:PAT-047""]",output_patterns_gardenier_prompt_compiler_agent,PAT-047,48
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-047,value,risk_baseline,medium,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-047"", ""risk_baseline"": ""medium""}","[""kind:risk_baseline"", ""parent:PAT-047""]",output_patterns_gardenier_prompt_compiler_agent,PAT-047,48
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-047,value,output_type,compat_matrix,"{""output_type"": ""compat_matrix"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-047""}","[""kind:output_type"", ""parent:PAT-047""]",output_patterns_gardenier_prompt_compiler_agent,PAT-047,48
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-048,rule,output_pattern_profile,Benchmark Report,"{""_reconstructed_from_len"": 6, ""notes"": ""For evals/regression checks (no performance claims without data)"", ""output_type"": ""benchmark_report"", ""pattern_id"": ""PAT-048"", ""pattern_name"": ""Benchmark Report"", ""raw_line"": ""PAT-048,benchmark_report,Benchmark Report,\""\""\""benchmarks:\\n- name: <test>\\n  metric: <metric>\\n  before: <value>\\n  after: <value>\\nnotes: <short>\""\""\"",For evals/regression checks (no performance claims without data),medium"", ""risk_baseline"": ""medium"", ""skeleton"": ""benchmarks:\\n- name: <test>\\n  metric: <metric>\\n  before: <value>\\n  after: <value>\\nnotes: <short>""}","[""kind:output_pattern_profile"", ""output_type:benchmark_report"", ""pattern_id:PAT-048"", ""risk:medium""]",output_patterns_gardenier_prompt_compiler_agent,PAT-048,49
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-048,pattern,skeleton,benchmarks:\n- name: <test>\n  metric: <metric>\n  before: <value>\n  after: <value>\nnotes: <short>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-048"", ""skeleton"": ""benchmarks:\\n- name: <test>\\n  metric: <metric>\\n  before: <value>\\n  after: <value>\\nnotes: <short>""}","[""kind:skeleton"", ""parent:PAT-048""]",output_patterns_gardenier_prompt_compiler_agent,PAT-048,49
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-048,rule,notes,For evals/regression checks (no performance claims without data),"{""notes"": ""For evals/regression checks (no performance claims without data)"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-048""}","[""kind:notes"", ""parent:PAT-048""]",output_patterns_gardenier_prompt_compiler_agent,PAT-048,49
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-048,value,risk_baseline,medium,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-048"", ""risk_baseline"": ""medium""}","[""kind:risk_baseline"", ""parent:PAT-048""]",output_patterns_gardenier_prompt_compiler_agent,PAT-048,49
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-048,value,output_type,benchmark_report,"{""output_type"": ""benchmark_report"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-048""}","[""kind:output_type"", ""parent:PAT-048""]",output_patterns_gardenier_prompt_compiler_agent,PAT-048,49
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-049,rule,output_pattern_profile,Lint Fix Suggestions,"{""_reconstructed_from_len"": 6, ""notes"": ""Paired with schema_lint to suggest repairs"", ""output_type"": ""lint_fix_suggestions"", ""pattern_id"": ""PAT-049"", ""pattern_name"": ""Lint Fix Suggestions"", ""raw_line"": ""PAT-049,lint_fix_suggestions,Lint Fix Suggestions,\""\""\""issues:\\n- code: <code>\\n  finding: <short>\\n  suggested_fix: <short>\""\""\"",Paired with schema_lint to suggest repairs,low"", ""risk_baseline"": ""low"", ""skeleton"": ""issues:\\n- code: <code>\\n  finding: <short>\\n  suggested_fix: <short>""}","[""kind:output_pattern_profile"", ""output_type:lint_fix_suggestions"", ""pattern_id:PAT-049"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-049,50
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-049,pattern,skeleton,issues:\n- code: <code>\n  finding: <short>\n  suggested_fix: <short>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-049"", ""skeleton"": ""issues:\\n- code: <code>\\n  finding: <short>\\n  suggested_fix: <short>""}","[""kind:skeleton"", ""parent:PAT-049""]",output_patterns_gardenier_prompt_compiler_agent,PAT-049,50
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-049,rule,notes,Paired with schema_lint to suggest repairs,"{""notes"": ""Paired with schema_lint to suggest repairs"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-049""}","[""kind:notes"", ""parent:PAT-049""]",output_patterns_gardenier_prompt_compiler_agent,PAT-049,50
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-049,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-049"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-049""]",output_patterns_gardenier_prompt_compiler_agent,PAT-049,50
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-049,value,output_type,lint_fix_suggestions,"{""output_type"": ""lint_fix_suggestions"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-049""}","[""kind:output_type"", ""parent:PAT-049""]",output_patterns_gardenier_prompt_compiler_agent,PAT-049,50
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-050,rule,output_pattern_profile,Final Output Envelope,"{""_reconstructed_from_len"": 6, ""notes"": ""Wraps any output with minimal metadata for downstream routing"", ""output_type"": ""final_output_envelope"", ""pattern_id"": ""PAT-050"", ""pattern_name"": ""Final Output Envelope"", ""raw_line"": ""PAT-050,final_output_envelope,Final Output Envelope,\""\""\""output_type: <type>\\nversion: <semver>\\npayload:\\n<the actual output here>\\nmeta:\\n- generated_at: <iso>\\n- mode: <mode>\""\""\"",Wraps any output with minimal metadata for downstream routing,low"", ""risk_baseline"": ""low"", ""skeleton"": ""output_type: <type>\\nversion: <semver>\\npayload:\\n<the actual output here>\\nmeta:\\n- generated_at: <iso>\\n- mode: <mode>""}","[""kind:output_pattern_profile"", ""output_type:final_output_envelope"", ""pattern_id:PAT-050"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-050,51
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-050,pattern,skeleton,output_type: <type>\nversion: <semver>\npayload:\n<the actual output here>\nmeta:\n- generated_at: <iso>\n- mode: <mode>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-050"", ""skeleton"": ""output_type: <type>\\nversion: <semver>\\npayload:\\n<the actual output here>\\nmeta:\\n- generated_at: <iso>\\n- mode: <mode>""}","[""kind:skeleton"", ""parent:PAT-050""]",output_patterns_gardenier_prompt_compiler_agent,PAT-050,51
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-050,rule,notes,Wraps any output with minimal metadata for downstream routing,"{""notes"": ""Wraps any output with minimal metadata for downstream routing"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-050""}","[""kind:notes"", ""parent:PAT-050""]",output_patterns_gardenier_prompt_compiler_agent,PAT-050,51
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-050,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-050"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-050""]",output_patterns_gardenier_prompt_compiler_agent,PAT-050,51
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-050,value,output_type,final_output_envelope,"{""output_type"": ""final_output_envelope"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-050""}","[""kind:output_type"", ""parent:PAT-050""]",output_patterns_gardenier_prompt_compiler_agent,PAT-050,51
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-051,rule,output_pattern_profile,SPO One-Pager Markdown,"{""_reconstructed_from_len"": 6, ""notes"": ""One-page variant for fast stakeholder review"", ""output_type"": ""SPO_onepager"", ""pattern_id"": ""PAT-051"", ""pattern_name"": ""SPO One-Pager Markdown"", ""raw_line"": ""PAT-051,SPO_onepager,SPO One-Pager Markdown,\""\""\""# Goal\\n- \\n\\n# Plan\\n- \\n\\n# Key Constraints\\n- \\n\\n# Deliverable\\n- \\n\\n# Open Questions\\n- \""\""\"",One-page variant for fast stakeholder review,low"", ""risk_baseline"": ""low"", ""skeleton"": ""# Goal\\n- \\n\\n# Plan\\n- \\n\\n# Key Constraints\\n- \\n\\n# Deliverable\\n- \\n\\n# Open Questions\\n-""}","[""kind:output_pattern_profile"", ""output_type:SPO_onepager"", ""pattern_id:PAT-051"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-051,52
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-051,pattern,skeleton,# Goal\n- \n\n# Plan\n- \n\n# Key Constraints\n- \n\n# Deliverable\n- \n\n# Open Questions\n-,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-051"", ""skeleton"": ""# Goal\\n- \\n\\n# Plan\\n- \\n\\n# Key Constraints\\n- \\n\\n# Deliverable\\n- \\n\\n# Open Questions\\n-""}","[""kind:skeleton"", ""parent:PAT-051""]",output_patterns_gardenier_prompt_compiler_agent,PAT-051,52
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-051,rule,notes,One-page variant for fast stakeholder review,"{""notes"": ""One-page variant for fast stakeholder review"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-051""}","[""kind:notes"", ""parent:PAT-051""]",output_patterns_gardenier_prompt_compiler_agent,PAT-051,52
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-051,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-051"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-051""]",output_patterns_gardenier_prompt_compiler_agent,PAT-051,52
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-051,value,output_type,SPO_onepager,"{""output_type"": ""SPO_onepager"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-051""}","[""kind:output_type"", ""parent:PAT-051""]",output_patterns_gardenier_prompt_compiler_agent,PAT-051,52
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-052,rule,output_pattern_profile,SPO Checklist,"{""_reconstructed_from_len"": 6, ""notes"": ""Checklist form to support completion tracking"", ""output_type"": ""SPO_checklist"", ""pattern_id"": ""PAT-052"", ""pattern_name"": ""SPO Checklist"", ""raw_line"": ""PAT-052,SPO_checklist,SPO Checklist,\""\""\""# Goal\\n- [ ] \\n\\n# Inputs Required\\n- [ ] \\n\\n# Directives\\n- [ ] \\n\\n# Constraints\\n- [ ] \\n\\n# Output Format\\n- [ ] \\n\\n# Tone Policy\\n- [ ] \\n\\n# System Metrics\\n- [ ] \""\""\"",Checklist form to support completion tracking,low"", ""risk_baseline"": ""low"", ""skeleton"": ""# Goal\\n- [ ] \\n\\n# Inputs Required\\n- [ ] \\n\\n# Directives\\n- [ ] \\n\\n# Constraints\\n- [ ] \\n\\n# Output Format\\n- [ ] \\n\\n# Tone Policy\\n- [ ] \\n\\n# System Metrics\\n- [ ]""}","[""kind:output_pattern_profile"", ""output_type:SPO_checklist"", ""pattern_id:PAT-052"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-052,53
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-052,pattern,skeleton,# Goal\n- [ ] \n\n# Inputs Required\n- [ ] \n\n# Directives\n- [ ] \n\n# Constraints\n- [ ] \n\n# Output Format\n- [ ] \n\n# Tone Policy\n- [ ] \n\n# System Metrics\n- [ ],"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-052"", ""skeleton"": ""# Goal\\n- [ ] \\n\\n# Inputs Required\\n- [ ] \\n\\n# Directives\\n- [ ] \\n\\n# Constraints\\n- [ ] \\n\\n# Output Format\\n- [ ] \\n\\n# Tone Policy\\n- [ ] \\n\\n# System Metrics\\n- [ ]""}","[""kind:skeleton"", ""parent:PAT-052""]",output_patterns_gardenier_prompt_compiler_agent,PAT-052,53
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-052,rule,notes,Checklist form to support completion tracking,"{""notes"": ""Checklist form to support completion tracking"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-052""}","[""kind:notes"", ""parent:PAT-052""]",output_patterns_gardenier_prompt_compiler_agent,PAT-052,53
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-052,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-052"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-052""]",output_patterns_gardenier_prompt_compiler_agent,PAT-052,53
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-052,value,output_type,SPO_checklist,"{""output_type"": ""SPO_checklist"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-052""}","[""kind:output_type"", ""parent:PAT-052""]",output_patterns_gardenier_prompt_compiler_agent,PAT-052,53
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-053,rule,output_pattern_profile,SPO JSON,"{""_reconstructed_from_len"": 13, ""notes"": ""Machine-readable SPO for programmatic consumption"", ""output_type"": ""SPO_json"", ""pattern_id"": ""PAT-053"", ""pattern_name"": ""SPO JSON"", ""raw_line"": ""PAT-053,SPO_json,SPO JSON,\""\""\""{\\n  \""\""\""\""goal\""\""\""\"": \""\""\""\""<text>\""\""\""\""\"",\""\\n  \""\""\""\""inputs_required\""\""\""\"": [\""\""\""\""<item>\""\""\""\""]\"",\""\\n  \""\""\""\""directives\""\""\""\"": [\""\""\""\""<item>\""\""\""\""]\"",\""\\n  \""\""\""\""constraints\""\""\""\"": [\""\""\""\""<item>\""\""\""\""]\"",\""\\n  \""\""\""\""output_format\""\""\""\"": \""\""\""\""<text>\""\""\""\""\"",\""\\n  \""\""\""\""tone_policy\""\""\""\"": \""\""\""\""<text>\""\""\""\""\"",\""\\n  \""\""\""\""system_metrics\""\""\""\"": {\""\""\""\""risk\""\""\""\"": \""\""\""\""<low/med/high>\""\""\""\""\"",\""\""\""\""\""notes\""\""\""\"": \""\""\""\""<text>\""\""\""\""}\\n}\""\""\"",Machine-readable SPO for programmatic consumption,medium"", ""risk_baseline"": ""medium"", ""skeleton"": ""{\\n  \""goal\"": \""<text>,\\n  \""inputs_required\"": [\""<item>\""],\\n  \""directives\"": [\""<item>\""],\\n  \""constraints\"": [\""<item>\""],\\n  \""output_format\"": \""<text>\"",\\n  \""tone_policy\"": \""<text>\"",\\n  \""system_metrics\"": {\""risk\"": \""<low/med/high>\"",notes\"": \""<text>\""}\\n}""}","[""kind:output_pattern_profile"", ""output_type:SPO_json"", ""pattern_id:PAT-053"", ""risk:medium""]",output_patterns_gardenier_prompt_compiler_agent,PAT-053,54
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-053,pattern,skeleton,"{\n  ""goal"": ""<text>,\n  ""inputs_required"": [""<item>""],\n  ""directives"": [""<item>""],\n  ""constraints"": [""<item>""],\n  ""output_format"": ""<text>"",\n  ""tone_policy"": ""<text>"",\n  ""system_metrics"": {""risk"": ""<low/med/high>"",notes"": ""<text>""}\n}","{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-053"", ""skeleton"": ""{\\n  \""goal\"": \""<text>,\\n  \""inputs_required\"": [\""<item>\""],\\n  \""directives\"": [\""<item>\""],\\n  \""constraints\"": [\""<item>\""],\\n  \""output_format\"": \""<text>\"",\\n  \""tone_policy\"": \""<text>\"",\\n  \""system_metrics\"": {\""risk\"": \""<low/med/high>\"",notes\"": \""<text>\""}\\n}""}","[""kind:skeleton"", ""parent:PAT-053""]",output_patterns_gardenier_prompt_compiler_agent,PAT-053,54
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-053,rule,notes,Machine-readable SPO for programmatic consumption,"{""notes"": ""Machine-readable SPO for programmatic consumption"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-053""}","[""kind:notes"", ""parent:PAT-053""]",output_patterns_gardenier_prompt_compiler_agent,PAT-053,54
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-053,value,risk_baseline,medium,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-053"", ""risk_baseline"": ""medium""}","[""kind:risk_baseline"", ""parent:PAT-053""]",output_patterns_gardenier_prompt_compiler_agent,PAT-053,54
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-053,value,output_type,SPO_json,"{""output_type"": ""SPO_json"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-053""}","[""kind:output_type"", ""parent:PAT-053""]",output_patterns_gardenier_prompt_compiler_agent,PAT-053,54
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-054,rule,output_pattern_profile,SPO YAML,"{""_reconstructed_from_len"": 6, ""notes"": ""YAML SPO for config-friendly pipelines"", ""output_type"": ""SPO_yaml"", ""pattern_id"": ""PAT-054"", ""pattern_name"": ""SPO YAML"", ""raw_line"": ""PAT-054,SPO_yaml,SPO YAML,\""\""\""goal: <text>\\ninputs_required:\\n- <item>\\ndirectives:\\n- <item>\\nconstraints:\\n- <item>\\noutput_format: <text>\\ntone_policy: <text>\\nsystem_metrics:\\n  risk: <low/med/high>\\n  notes: <text>\""\""\"",YAML SPO for config-friendly pipelines,medium"", ""risk_baseline"": ""medium"", ""skeleton"": ""goal: <text>\\ninputs_required:\\n- <item>\\ndirectives:\\n- <item>\\nconstraints:\\n- <item>\\noutput_format: <text>\\ntone_policy: <text>\\nsystem_metrics:\\n  risk: <low/med/high>\\n  notes: <text>""}","[""kind:output_pattern_profile"", ""output_type:SPO_yaml"", ""pattern_id:PAT-054"", ""risk:medium""]",output_patterns_gardenier_prompt_compiler_agent,PAT-054,55
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-054,pattern,skeleton,goal: <text>\ninputs_required:\n- <item>\ndirectives:\n- <item>\nconstraints:\n- <item>\noutput_format: <text>\ntone_policy: <text>\nsystem_metrics:\n  risk: <low/med/high>\n  notes: <text>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-054"", ""skeleton"": ""goal: <text>\\ninputs_required:\\n- <item>\\ndirectives:\\n- <item>\\nconstraints:\\n- <item>\\noutput_format: <text>\\ntone_policy: <text>\\nsystem_metrics:\\n  risk: <low/med/high>\\n  notes: <text>""}","[""kind:skeleton"", ""parent:PAT-054""]",output_patterns_gardenier_prompt_compiler_agent,PAT-054,55
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-054,rule,notes,YAML SPO for config-friendly pipelines,"{""notes"": ""YAML SPO for config-friendly pipelines"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-054""}","[""kind:notes"", ""parent:PAT-054""]",output_patterns_gardenier_prompt_compiler_agent,PAT-054,55
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-054,value,risk_baseline,medium,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-054"", ""risk_baseline"": ""medium""}","[""kind:risk_baseline"", ""parent:PAT-054""]",output_patterns_gardenier_prompt_compiler_agent,PAT-054,55
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-054,value,output_type,SPO_yaml,"{""output_type"": ""SPO_yaml"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-054""}","[""kind:output_type"", ""parent:PAT-054""]",output_patterns_gardenier_prompt_compiler_agent,PAT-054,55
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-055,rule,output_pattern_profile,SPO Table,"{""_reconstructed_from_len"": 6, ""notes"": ""Tabular SPO for quick scanning"", ""output_type"": ""SPO_table"", ""pattern_id"": ""PAT-055"", ""pattern_name"": ""SPO Table"", ""raw_line"": ""PAT-055,SPO_table,SPO Table,\""\""\""| Section | Content |\\n|---|---|\\n| Goal | <text> |\\n| Inputs Required | <bullets> |\\n| Directives | <bullets> |\\n| Constraints | <bullets> |\\n| Output Format | <text> |\\n| Tone Policy | <text> |\\n| System Metrics | <text> |\""\""\"",Tabular SPO for quick scanning,low"", ""risk_baseline"": ""low"", ""skeleton"": ""| Section | Content |\\n|---|---|\\n| Goal | <text> |\\n| Inputs Required | <bullets> |\\n| Directives | <bullets> |\\n| Constraints | <bullets> |\\n| Output Format | <text> |\\n| Tone Policy | <text> |\\n| System Metrics | <text> |""}","[""kind:output_pattern_profile"", ""output_type:SPO_table"", ""pattern_id:PAT-055"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-055,56
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-055,pattern,skeleton,| Section | Content |\n|---|---|\n| Goal | <text> |\n| Inputs Required | <bullets> |\n| Directives | <bullets> |\n| Constraints | <bullets> |\n| Output Format | <text> |\n| Tone Policy | <text> |\n| System Metrics | <text> |,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-055"", ""skeleton"": ""| Section | Content |\\n|---|---|\\n| Goal | <text> |\\n| Inputs Required | <bullets> |\\n| Directives | <bullets> |\\n| Constraints | <bullets> |\\n| Output Format | <text> |\\n| Tone Policy | <text> |\\n| System Metrics | <text> |""}","[""kind:skeleton"", ""parent:PAT-055""]",output_patterns_gardenier_prompt_compiler_agent,PAT-055,56
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-055,rule,notes,Tabular SPO for quick scanning,"{""notes"": ""Tabular SPO for quick scanning"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-055""}","[""kind:notes"", ""parent:PAT-055""]",output_patterns_gardenier_prompt_compiler_agent,PAT-055,56
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-055,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-055"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-055""]",output_patterns_gardenier_prompt_compiler_agent,PAT-055,56
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-055,value,output_type,SPO_table,"{""output_type"": ""SPO_table"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-055""}","[""kind:output_type"", ""parent:PAT-055""]",output_patterns_gardenier_prompt_compiler_agent,PAT-055,56
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-056,rule,output_pattern_profile,Compact Domain Routing,"{""_reconstructed_from_len"": 6, ""notes"": ""Ultra-compact router output for chaining"", ""output_type"": ""routing_decision_compact"", ""pattern_id"": ""PAT-056"", ""pattern_name"": ""Compact Domain Routing"", ""raw_line"": ""PAT-056,routing_decision_compact,Compact Domain Routing,\""\""\""domain_type: <value>\\ntemplate_id: <id>\\nconfidence: <0-1>\""\""\"",Ultra-compact router output for chaining,low"", ""risk_baseline"": ""low"", ""skeleton"": ""domain_type: <value>\\ntemplate_id: <id>\\nconfidence: <0-1>""}","[""kind:output_pattern_profile"", ""output_type:routing_decision_compact"", ""pattern_id:PAT-056"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-056,57
ATOM:output_patterns_gardenier_prompt_compiler_agent:SKELETON:PAT-056,pattern,skeleton,domain_type: <value>\ntemplate_id: <id>\nconfidence: <0-1>,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-056"", ""skeleton"": ""domain_type: <value>\\ntemplate_id: <id>\\nconfidence: <0-1>""}","[""kind:skeleton"", ""parent:PAT-056""]",output_patterns_gardenier_prompt_compiler_agent,PAT-056,57
ATOM:output_patterns_gardenier_prompt_compiler_agent:NOTES:PAT-056,rule,notes,Ultra-compact router output for chaining,"{""notes"": ""Ultra-compact router output for chaining"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-056""}","[""kind:notes"", ""parent:PAT-056""]",output_patterns_gardenier_prompt_compiler_agent,PAT-056,57
ATOM:output_patterns_gardenier_prompt_compiler_agent:RISK:PAT-056,value,risk_baseline,low,"{""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-056"", ""risk_baseline"": ""low""}","[""kind:risk_baseline"", ""parent:PAT-056""]",output_patterns_gardenier_prompt_compiler_agent,PAT-056,57
ATOM:output_patterns_gardenier_prompt_compiler_agent:OUTPUT_TYPE:PAT-056,value,output_type,routing_decision_compact,"{""output_type"": ""routing_decision_compact"", ""parent"": ""ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-056""}","[""kind:output_type"", ""parent:PAT-056""]",output_patterns_gardenier_prompt_compiler_agent,PAT-056,57
ATOM:output_patterns_gardenier_prompt_compiler_agent:PROFILE:PAT-057,rule,output_pattern_profile,Domain Routing YAML,"{""_reconstructed_from_len"": 6, ""notes"": ""YAML router format for parsers"", ""output_type"": ""routing_decision_yaml"", ""pattern_id"": ""PAT-057"", ""pattern_name"": ""Domain Routing YAML"", ""raw_line"": ""PAT-057,routing_decision_yaml,Domain Routing YAML,\""\""\""domain_type: <value>\\nselected_template_id: <id>\\nconfidence: <0-1>\\nreason: <short>\""\""\"",YAML router format for parsers,low"", ""risk_baseline"": ""low"", ""skeleton"": ""domain_type: <value>\\nselected_template_id: <id>\\nconfidence: <0-1>\\nreason: <short>""}","[""kind:output_pattern_profile"", ""output_type:routing_decision_yaml"", ""pattern_id:PAT-057"", ""risk:low""]",output_patterns_gardenier_prompt_compiler_agent,PAT-057,58
