atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:command_mode_prompt_compiler:PROFILE:/criteria,rule,command_profile,Success Criteria,"{""aliases"": ""Measurable only"", ""category"": """", ""command"": ""/criteria"", ""description"": ""Define success metrics and thresholds,Outcome clarity"", ""intended_use"": ""success_criteria"", ""mode_name"": ""Success"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""quality"", ""rag_keywords"": ""criteria\"""", ""raw_line"": ""/criteria,Success,Success Criteria,Define success metrics and thresholds,Outcome clarity,success_criteria,compile,quality,,Measurable only,\""\""\""success\"",\""criteria\""\""\"""", ""safety_note"": ""\""success"", ""short_label"": ""Success Criteria""}","[""category:"", ""command:/criteria"", ""kind:command_profile"", ""mode_name:Success"", ""output_type:compile"", ""phase:quality""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:ALIAS:/criteria:01,pattern,alias,Measurable only,"{""alias"": ""Measurable only"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/criteria""}","[""kind:alias"", ""parent:/criteria""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:RAGKW:/criteria:01,pattern,rag_keyword,"criteria""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/criteria"", ""rag_keyword"": ""criteria\""""}","[""kind:rag_keyword"", ""parent:/criteria""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:SAFETY:/criteria,rule,safety_note,"""success","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/criteria"", ""safety_note"": ""\""success""}","[""kind:safety_note"", ""parent:/criteria""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:PHASE:/criteria,value,phase,quality,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/criteria"", ""phase"": ""quality""}","[""kind:phase"", ""parent:/criteria""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/criteria,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/criteria""}","[""kind:output_type"", ""parent:/criteria""]",command_mode_prompt_compiler,/criteria,74
ATOM:command_mode_prompt_compiler:PROFILE:/trace,rule,command_profile,Trace Links,"{""aliases"": ""No fabricated links"", ""category"": ""/traceability"", ""command"": ""/trace"", ""description"": ""Link requirements to sections/tests,Traceability"", ""intended_use"": ""trace_links"", ""mode_name"": ""Requirement"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""quality"", ""rag_keywords"": ""links\"""", ""raw_line"": ""/trace,Requirement,Trace Links,Link requirements to sections/tests,Traceability,trace_links,compile,quality,\""\""\""/traceability\""\""\"",No fabricated links,\""\""\""trace\"",\""links\""\""\"""", ""safety_note"": ""\""trace"", ""short_label"": ""Trace Links""}","[""category:/traceability"", ""command:/trace"", ""kind:command_profile"", ""mode_name:Requirement"", ""output_type:compile"", ""phase:quality""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:ALIAS:/trace:01,pattern,alias,No fabricated links,"{""alias"": ""No fabricated links"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace""}","[""kind:alias"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:RAGKW:/trace:01,pattern,rag_keyword,"links""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace"", ""rag_keyword"": ""links\""""}","[""kind:rag_keyword"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:SAFETY:/trace,rule,safety_note,"""trace","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace"", ""safety_note"": ""\""trace""}","[""kind:safety_note"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:PHASE:/trace,value,phase,quality,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace"", ""phase"": ""quality""}","[""kind:phase"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:CATEGORY:/trace,value,category,/traceability,"{""category"": ""/traceability"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace""}","[""kind:category"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/trace,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/trace""}","[""kind:output_type"", ""parent:/trace""]",command_mode_prompt_compiler,/trace,75
ATOM:command_mode_prompt_compiler:PROFILE:/traceability,rule,command_profile,Traceability Matrix,"{""aliases"": ""Keep IDs stable"", ""category"": ""/trace"", ""command"": ""/traceability"", ""description"": ""Build a traceability matrix of req→tests→outputs,Auditability"", ""intended_use"": ""traceability_matrix"", ""mode_name"": ""Traceability"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""quality"", ""rag_keywords"": ""matrix\"""", ""raw_line"": ""/traceability,Traceability,Traceability Matrix,Build a traceability matrix of req→tests→outputs,Auditability,traceability_matrix,compile,quality,\""\""\""/trace\""\""\"",Keep IDs stable,\""\""\""traceability\"",\""matrix\""\""\"""", ""safety_note"": ""\""traceability"", ""short_label"": ""Traceability Matrix""}","[""category:/trace"", ""command:/traceability"", ""kind:command_profile"", ""mode_name:Traceability"", ""output_type:compile"", ""phase:quality""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:ALIAS:/traceability:01,pattern,alias,Keep IDs stable,"{""alias"": ""Keep IDs stable"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability""}","[""kind:alias"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:RAGKW:/traceability:01,pattern,rag_keyword,"matrix""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability"", ""rag_keyword"": ""matrix\""""}","[""kind:rag_keyword"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:SAFETY:/traceability,rule,safety_note,"""traceability","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability"", ""safety_note"": ""\""traceability""}","[""kind:safety_note"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:PHASE:/traceability,value,phase,quality,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability"", ""phase"": ""quality""}","[""kind:phase"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:CATEGORY:/traceability,value,category,/trace,"{""category"": ""/trace"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability""}","[""kind:category"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/traceability,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/traceability""}","[""kind:output_type"", ""parent:/traceability""]",command_mode_prompt_compiler,/traceability,76
ATOM:command_mode_prompt_compiler:PROFILE:/matrix,rule,command_profile,Mapping Matrix,"{""aliases"": ""No invented relationships"", ""category"": """", ""command"": ""/matrix"", ""description"": ""Create a mapping matrix for entities/fields,Data clarity"", ""intended_use"": ""mapping_matrix"", ""mode_name"": ""Mapping"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""data"", ""rag_keywords"": ""matrix\"""", ""raw_line"": ""/matrix,Mapping,Mapping Matrix,Create a mapping matrix for entities/fields,Data clarity,mapping_matrix,compile,data,,No invented relationships,\""\""\""mapping\"",\""matrix\""\""\"""", ""safety_note"": ""\""mapping"", ""short_label"": ""Mapping Matrix""}","[""category:"", ""command:/matrix"", ""kind:command_profile"", ""mode_name:Mapping"", ""output_type:compile"", ""phase:data""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:ALIAS:/matrix:01,pattern,alias,No invented relationships,"{""alias"": ""No invented relationships"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/matrix""}","[""kind:alias"", ""parent:/matrix""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:RAGKW:/matrix:01,pattern,rag_keyword,"matrix""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/matrix"", ""rag_keyword"": ""matrix\""""}","[""kind:rag_keyword"", ""parent:/matrix""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:SAFETY:/matrix,rule,safety_note,"""mapping","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/matrix"", ""safety_note"": ""\""mapping""}","[""kind:safety_note"", ""parent:/matrix""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:PHASE:/matrix,value,phase,data,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/matrix"", ""phase"": ""data""}","[""kind:phase"", ""parent:/matrix""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/matrix,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/matrix""}","[""kind:output_type"", ""parent:/matrix""]",command_mode_prompt_compiler,/matrix,77
ATOM:command_mode_prompt_compiler:PROFILE:/coverage,rule,command_profile,Coverage Report,"{""aliases"": ""State gaps clearly"", ""category"": """", ""command"": ""/coverage"", ""description"": ""Measure coverage across requirements/tests,Completeness"", ""intended_use"": ""coverage_report"", ""mode_name"": ""Coverage"", ""output_type"": ""validate"", ""parse_reconstructed_from_len"": 12, ""phase"": ""quality"", ""rag_keywords"": ""report\"""", ""raw_line"": ""/coverage,Coverage,Coverage Report,Measure coverage across requirements/tests,Completeness,coverage_report,validate,quality,,State gaps clearly,\""\""\""coverage\"",\""report\""\""\"""", ""safety_note"": ""\""coverage"", ""short_label"": ""Coverage Report""}","[""category:"", ""command:/coverage"", ""kind:command_profile"", ""mode_name:Coverage"", ""output_type:validate"", ""phase:quality""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:ALIAS:/coverage:01,pattern,alias,State gaps clearly,"{""alias"": ""State gaps clearly"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coverage""}","[""kind:alias"", ""parent:/coverage""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:RAGKW:/coverage:01,pattern,rag_keyword,"report""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coverage"", ""rag_keyword"": ""report\""""}","[""kind:rag_keyword"", ""parent:/coverage""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:SAFETY:/coverage,rule,safety_note,"""coverage","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coverage"", ""safety_note"": ""\""coverage""}","[""kind:safety_note"", ""parent:/coverage""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:PHASE:/coverage,value,phase,quality,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coverage"", ""phase"": ""quality""}","[""kind:phase"", ""parent:/coverage""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/coverage,value,output_type,validate,"{""output_type"": ""validate"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coverage""}","[""kind:output_type"", ""parent:/coverage""]",command_mode_prompt_compiler,/coverage,78
ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck,rule,command_profile,Coverage Check,"{""aliases"": ""/coverage"", ""category"": ""quality"", ""command"": ""/coveragecheck"", ""description"": ""Quick pass coverage check"", ""intended_use"": ""Fast QA"", ""mode_name"": ""Coverage"", ""output_type"": ""coverage_check"", ""parse_reconstructed_from_len"": 11, ""phase"": ""validate"", ""rag_keywords"": ""coverage check"", ""raw_line"": ""/coveragecheck,Coverage,Coverage Check,Quick pass coverage check,Fast QA,coverage_check,validate,quality,\""\""\""/coverage\""\""\"",No overclaiming,\""\""\""coverage check\""\""\"""", ""safety_note"": ""No overclaiming"", ""short_label"": ""Coverage Check""}","[""category:quality"", ""command:/coveragecheck"", ""kind:command_profile"", ""mode_name:Coverage"", ""output_type:coverage_check"", ""phase:validate""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:ALIAS:/coveragecheck:01,pattern,alias,coverage,"{""alias"": ""coverage"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck""}","[""kind:alias"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:RAGKW:/coveragecheck:01,pattern,rag_keyword,coverage check,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck"", ""rag_keyword"": ""coverage check""}","[""kind:rag_keyword"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:SAFETY:/coveragecheck,rule,safety_note,No overclaiming,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck"", ""safety_note"": ""No overclaiming""}","[""kind:safety_note"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:PHASE:/coveragecheck,value,phase,validate,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck"", ""phase"": ""validate""}","[""kind:phase"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:CATEGORY:/coveragecheck,value,category,quality,"{""category"": ""quality"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck""}","[""kind:category"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/coveragecheck,value,output_type,coverage_check,"{""output_type"": ""coverage_check"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragecheck""}","[""kind:output_type"", ""parent:/coveragecheck""]",command_mode_prompt_compiler,/coveragecheck,79
ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps,rule,command_profile,Coverage Gaps,"{""aliases"": ""/gaps"", ""category"": ""quality"", ""command"": ""/coveragegaps"", ""description"": ""List uncovered items explicitly"", ""intended_use"": ""Action list"", ""mode_name"": ""Coverage"", ""output_type"": ""coverage_gaps"", ""parse_reconstructed_from_len"": 11, ""phase"": ""validate"", ""rag_keywords"": ""coverage gaps"", ""raw_line"": ""/coveragegaps,Coverage,Coverage Gaps,List uncovered items explicitly,Action list,coverage_gaps,validate,quality,\""\""\""/gaps\""\""\"",Do not invent missing items,\""\""\""coverage gaps\""\""\"""", ""safety_note"": ""Do not invent missing items"", ""short_label"": ""Coverage Gaps""}","[""category:quality"", ""command:/coveragegaps"", ""kind:command_profile"", ""mode_name:Coverage"", ""output_type:coverage_gaps"", ""phase:validate""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:ALIAS:/coveragegaps:01,pattern,alias,gaps,"{""alias"": ""gaps"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps""}","[""kind:alias"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:RAGKW:/coveragegaps:01,pattern,rag_keyword,coverage gaps,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps"", ""rag_keyword"": ""coverage gaps""}","[""kind:rag_keyword"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:SAFETY:/coveragegaps,rule,safety_note,Do not invent missing items,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps"", ""safety_note"": ""Do not invent missing items""}","[""kind:safety_note"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:PHASE:/coveragegaps,value,phase,validate,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps"", ""phase"": ""validate""}","[""kind:phase"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:CATEGORY:/coveragegaps,value,category,quality,"{""category"": ""quality"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps""}","[""kind:category"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/coveragegaps,value,output_type,coverage_gaps,"{""output_type"": ""coverage_gaps"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/coveragegaps""}","[""kind:output_type"", ""parent:/coveragegaps""]",command_mode_prompt_compiler,/coveragegaps,80
ATOM:command_mode_prompt_compiler:PROFILE:/prioritize,rule,command_profile,Prioritizer,"{""aliases"": ""Explain criteria used"", ""category"": """", ""command"": ""/prioritize"", ""description"": ""Prioritize items using stated criteria,Planning"", ""intended_use"": ""priority_list"", ""mode_name"": ""Priority"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""decision"", ""rag_keywords"": ""priority\"""", ""raw_line"": ""/prioritize,Priority,Prioritizer,Prioritize items using stated criteria,Planning,priority_list,compile,decision,,Explain criteria used,\""\""\""prioritize\"",\""priority\""\""\"""", ""safety_note"": ""\""prioritize"", ""short_label"": ""Prioritizer""}","[""category:"", ""command:/prioritize"", ""kind:command_profile"", ""mode_name:Priority"", ""output_type:compile"", ""phase:decision""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:ALIAS:/prioritize:01,pattern,alias,Explain criteria used,"{""alias"": ""Explain criteria used"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/prioritize""}","[""kind:alias"", ""parent:/prioritize""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:RAGKW:/prioritize:01,pattern,rag_keyword,"priority""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/prioritize"", ""rag_keyword"": ""priority\""""}","[""kind:rag_keyword"", ""parent:/prioritize""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:SAFETY:/prioritize,rule,safety_note,"""prioritize","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/prioritize"", ""safety_note"": ""\""prioritize""}","[""kind:safety_note"", ""parent:/prioritize""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:PHASE:/prioritize,value,phase,decision,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/prioritize"", ""phase"": ""decision""}","[""kind:phase"", ""parent:/prioritize""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/prioritize,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/prioritize""}","[""kind:output_type"", ""parent:/prioritize""]",command_mode_prompt_compiler,/prioritize,81
ATOM:command_mode_prompt_compiler:PROFILE:/rank,rule,command_profile,Option Ranker,"{""aliases"": ""No hidden criteria"", ""category"": ""/score"", ""command"": ""/rank"", ""description"": ""Rank options by criteria (qualitative or scored),Decision support"", ""intended_use"": ""ranked_options"", ""mode_name"": ""Option"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""decision"", ""rag_keywords"": ""options\"""", ""raw_line"": ""/rank,Option,Option Ranker,Rank options by criteria (qualitative or scored),Decision support,ranked_options,compile,decision,\""\""\""/score\""\""\"",No hidden criteria,\""\""\""rank\"",\""options\""\""\"""", ""safety_note"": ""\""rank"", ""short_label"": ""Option Ranker""}","[""category:/score"", ""command:/rank"", ""kind:command_profile"", ""mode_name:Option"", ""output_type:compile"", ""phase:decision""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:ALIAS:/rank:01,pattern,alias,No hidden criteria,"{""alias"": ""No hidden criteria"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank""}","[""kind:alias"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:RAGKW:/rank:01,pattern,rag_keyword,"options""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank"", ""rag_keyword"": ""options\""""}","[""kind:rag_keyword"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:SAFETY:/rank,rule,safety_note,"""rank","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank"", ""safety_note"": ""\""rank""}","[""kind:safety_note"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:PHASE:/rank,value,phase,decision,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank"", ""phase"": ""decision""}","[""kind:phase"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:CATEGORY:/rank,value,category,/score,"{""category"": ""/score"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank""}","[""kind:category"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/rank,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/rank""}","[""kind:output_type"", ""parent:/rank""]",command_mode_prompt_compiler,/rank,82
ATOM:command_mode_prompt_compiler:PROFILE:/score,rule,command_profile,Scorer,"{""aliases"": ""Show formula/weights"", ""category"": ""/rank"", ""command"": ""/score"", ""description"": ""Score options using rubric and weights,Decision support"", ""intended_use"": ""scoring_table"", ""mode_name"": ""Scoring"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""decision"", ""rag_keywords"": ""weights\"""", ""raw_line"": ""/score,Scoring,Scorer,Score options using rubric and weights,Decision support,scoring_table,compile,decision,\""\""\""/rank\""\""\"",Show formula/weights,\""\""\""score\"",\""weights\""\""\"""", ""safety_note"": ""\""score"", ""short_label"": ""Scorer""}","[""category:/rank"", ""command:/score"", ""kind:command_profile"", ""mode_name:Scoring"", ""output_type:compile"", ""phase:decision""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:ALIAS:/score:01,pattern,alias,Show formula,"{""alias"": ""Show formula"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score""}","[""kind:alias"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:ALIAS:/score:02,pattern,alias,weights,"{""alias"": ""weights"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score""}","[""kind:alias"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:RAGKW:/score:01,pattern,rag_keyword,"weights""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score"", ""rag_keyword"": ""weights\""""}","[""kind:rag_keyword"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:SAFETY:/score,rule,safety_note,"""score","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score"", ""safety_note"": ""\""score""}","[""kind:safety_note"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:PHASE:/score,value,phase,decision,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score"", ""phase"": ""decision""}","[""kind:phase"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:CATEGORY:/score,value,category,/rank,"{""category"": ""/rank"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score""}","[""kind:category"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/score,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/score""}","[""kind:output_type"", ""parent:/score""]",command_mode_prompt_compiler,/score,83
ATOM:command_mode_prompt_compiler:PROFILE:/weights,rule,command_profile,Weights,"{""aliases"": ""Weights must sum to 1 or 100"", ""category"": """", ""command"": ""/weights"", ""description"": ""Define weights for scoring criteria,Decision setup"", ""intended_use"": ""weights_def"", ""mode_name"": ""Weight"", ""output_type"": ""compile"", ""parse_reconstructed_from_len"": 12, ""phase"": ""decision"", ""rag_keywords"": ""criteria\"""", ""raw_line"": ""/weights,Weight,Weights,Define weights for scoring criteria,Decision setup,weights_def,compile,decision,,Weights must sum to 1 or 100,\""\""\""weights\"",\""criteria\""\""\"""", ""safety_note"": ""\""weights"", ""short_label"": ""Weights""}","[""category:"", ""command:/weights"", ""kind:command_profile"", ""mode_name:Weight"", ""output_type:compile"", ""phase:decision""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:ALIAS:/weights:01,pattern,alias,Weights must sum to 1 or 100,"{""alias"": ""Weights must sum to 1 or 100"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/weights""}","[""kind:alias"", ""parent:/weights""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:RAGKW:/weights:01,pattern,rag_keyword,"criteria""","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/weights"", ""rag_keyword"": ""criteria\""""}","[""kind:rag_keyword"", ""parent:/weights""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:SAFETY:/weights,rule,safety_note,"""weights","{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/weights"", ""safety_note"": ""\""weights""}","[""kind:safety_note"", ""parent:/weights""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:PHASE:/weights,value,phase,decision,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/weights"", ""phase"": ""decision""}","[""kind:phase"", ""parent:/weights""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:OUTPUT_TYPE:/weights,value,output_type,compile,"{""output_type"": ""compile"", ""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/weights""}","[""kind:output_type"", ""parent:/weights""]",command_mode_prompt_compiler,/weights,84
ATOM:command_mode_prompt_compiler:PROFILE:/tradeoffs,rule,command_profile,Trade-offs,"{""aliases"": """", ""category"": ""decision"", ""command"": ""/tradeoffs"", ""description"": ""Describe trade-offs among options"", ""intended_use"": ""Decision clarity"", ""mode_name"": ""Trade"", ""output_type"": ""tradeoffs_report"", ""parse_reconstructed_from_len"": 11, ""phase"": ""compile"", ""rag_keywords"": ""tradeoffs"", ""raw_line"": ""/tradeoffs,Trade,Trade-offs,Describe trade-offs among options,Decision clarity,tradeoffs_report,compile,decision,,Be balanced,\""\""\""tradeoffs\""\""\"""", ""safety_note"": ""Be balanced"", ""short_label"": ""Trade-offs""}","[""category:decision"", ""command:/tradeoffs"", ""kind:command_profile"", ""mode_name:Trade"", ""output_type:tradeoffs_report"", ""phase:compile""]",command_mode_prompt_compiler,/tradeoffs,85
ATOM:command_mode_prompt_compiler:RAGKW:/tradeoffs:01,pattern,rag_keyword,tradeoffs,"{""parent"": ""ATOM:command_mode_prompt_compiler:PROFILE:/tradeoffs"", ""rag_keyword"": ""tradeoffs""}","[""kind:rag_keyword"", ""parent:/tradeoffs""]",command_mode_prompt_compiler,/tradeoffs,85
